       4.884867640112e+01       9.469674792767e-04 
       4.998650824345e+01       8.891956524895e-04 
       5.115084359411e+01       8.349291029862e-04 
       5.234229979910e+01       7.839228817154e-04 
       5.356150858428e+01       7.360183413955e-04 
       5.480911639028e+01       6.910127638736e-04 
       5.608578471527e+01       6.487207124748e-04 
       5.739219046571e+01       6.090061970835e-04 
       5.872902631520e+01       5.716912362444e-04 
       6.009700107181e+01       5.366295212166e-04 
       6.149684005388e+01       5.037033931817e-04 
       6.292928547454e+01       4.727719672185e-04 
       6.439509683533e+01       4.437350798630e-04 
       6.589505132884e+01       4.164619266417e-04 
       6.742994425078e+01       3.908348710221e-04 
       6.900058942171e+01       3.667639412889e-04 
       7.060781961847e+01       3.441783055798e-04 
       7.225248701581e+01       3.229482022712e-04 
       7.393546363813e+01       3.030107710706e-04 
       7.565764182193e+01       2.843108267485e-04 
       7.741993468887e+01       2.667402363800e-04 
       7.922327662995e+01       2.502397060773e-04 
       8.106862380095e+01       2.347440304832e-04 
       8.295695462936e+01       2.202002162842e-04 
       8.488927033317e+01       2.065435859789e-04 
       8.686659545176e+01       1.937233551491e-04 
       8.888997838908e+01       1.816873981223e-04 
       9.096049196953e+01       1.703855209722e-04 
       9.307923400683e+01       1.597839262796e-04 
       9.524732788605e+01       1.498263450946e-04 
       9.746592315926e+01       1.404820417881e-04 
       9.973619615504e+01       1.317086546028e-04 
       1.020593506022e+02       1.234785520509e-04 
